"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id"
"ENSG00000131873",0.39485755381325,1.35089851072625,2.09384193577437,0.0477863141428458,0.0878258832338876,-5.14387256939073,"ENSG00000131873"
"ENSG00000240527",0.275659582506624,1.21380507234446,2.09341318048074,0.0478281126214401,0.0878911013616274,-5.14465206398702,"ENSG00000240527"
"ENSG00000166128",-0.43303788960343,1.42151622296491,-2.09290766599262,0.0478774363280647,0.0879701291486494,-5.14557097231701,"ENSG00000166128"
"ENSG00000204428",0.394034809715707,-0.357240263690822,2.09246975342013,0.0479202009076293,0.0880271832761689,-5.14636687560577,"ENSG00000204428"
"ENSG00000100385",-0.437506514452256,0.64912011478102,-2.09246020643346,0.0479211336050915,0.0880271832761689,-5.14638422594752,"ENSG00000100385"
"ENSG00000070985",-0.858465190877384,-0.478231269625486,-2.09179336317949,0.0479863214836559,0.0881352991682662,-5.1475959907987,"ENSG00000070985"
"ENSG00000132432",0.551480345732742,5.90576415940239,2.08997014869261,0.0481649576977625,0.0884517268260453,-5.15090774984384,"ENSG00000132432"
"ENSG00000153214",-0.320076216061851,3.26217260035079,-2.08990415160405,0.0481714351777188,0.0884519547011609,-5.15102759318571,"ENSG00000153214"
"ENSG00000206573",0.309478312403327,0.610406882670564,2.08968311050496,0.0481931356019234,0.0884801310629009,-5.15142896061189,"ENSG00000206573"
"ENSG00000159128",-0.298939224341752,3.86632736320669,-2.08945249936699,0.0482157848956957,0.0885100418404371,-5.1518476749482,"ENSG00000159128"
"ENSG00000073331",-0.337525445612797,0.22082343855751,-2.08933014351509,0.0482278058559201,0.0885204367997521,-5.15206982051173,"ENSG00000073331"
"ENSG00000257660",-0.817866168854076,1.30765458568867,-2.08803796252923,0.0483549214835184,0.0887420533737863,-5.15441533113358,"ENSG00000257660"
"ENSG00000204392",0.521959324301305,4.6836509028193,2.08778186373519,0.0483801503106408,0.0887766511960908,-5.15488007465633,"ENSG00000204392"
"ENSG00000164048",-0.334025368850112,0.908515578541404,-2.08703122277279,0.0484541655207997,0.0888957944246934,-5.1562420449766,"ENSG00000164048"
"ENSG00000211930",-1.01532836160956,-1.23092688795047,-2.08699388548464,0.0484578497262604,0.0888957944246934,-5.15630978151704,"ENSG00000211930"
"ENSG00000100403",0.374404413148663,2.86643508867948,2.08608794587282,0.0485473190708132,0.089048191845041,-5.15795306862802,"ENSG00000100403"
"ENSG00000269713",0.512876134150598,-0.492368716290591,2.0858012465082,0.0485756639333874,0.0890884459597706,-5.15847301361784,"ENSG00000269713"
"ENSG00000009830",0.296887011333146,0.754857429639489,2.08571861165523,0.0485838364767348,0.0890916980280693,-5.1586228675173,"ENSG00000009830"
"ENSG00000237149",0.575018822740234,-0.268725923723209,2.08522024675056,0.0486331506375382,0.0891682200644799,-5.15952654096932,"ENSG00000237149"
"ENSG00000011105",0.318687211662742,2.26246167345081,2.08516747164765,0.0486383754611162,0.0891682200644799,-5.15962222831964,"ENSG00000011105"
"ENSG00000119718",0.312248758205341,1.84810233538241,2.08453584102879,0.0487009470043373,0.0892711763257911,-5.16076732096496,"ENSG00000119718"
"ENSG00000115232",-0.716607456479437,0.0499304230801135,-2.08343046878307,0.0488106226687961,0.0894604382299868,-5.16277070471904,"ENSG00000115232"
"ENSG00000116663",0.464209151872618,2.99581860943707,2.08317737443059,0.0488357659549022,0.0894947391896997,-5.16322931383701,"ENSG00000116663"
"ENSG00000203791",-0.351739674200893,-0.0944709534827055,-2.08265116005697,0.0488880791005017,0.0895788151141333,-5.16418269859262,"ENSG00000203791"
"ENSG00000253308",1.53224152439343,-0.886440401613034,2.08251596195776,0.0489015278074266,0.0895916660264499,-5.16442762161816,"ENSG00000253308"
"ENSG00000102858",0.248699256765986,3.18459088704062,2.08168094875016,0.0489846634659832,0.0897321690491339,-5.1659400826227,"ENSG00000102858"
"ENSG00000162738",-0.653598049678171,0.77826773843215,-2.08126368786494,0.0490262542606836,0.0897877355219645,-5.1666957148388,"ENSG00000162738"
"ENSG00000084207",0.808387409698669,8.62460163593497,2.08124722549966,0.0490278958079281,0.0897877355219645,-5.16672552501321,"ENSG00000084207"
"ENSG00000232112",-0.537264435074628,3.94395370755559,-2.0789676854044,0.0492556765140606,0.0901930196539197,-5.17085179751533,"ENSG00000232112"
"ENSG00000166860",0.544162443005942,-0.160049745813038,2.07889514795958,0.049262940279622,0.0901944574661885,-5.17098304990819,"ENSG00000166860"
"ENSG00000204116",-0.334092335620849,0.24800273902657,-2.07852722176685,0.0492997985047965,0.0902438406730178,-5.17164874389158,"ENSG00000204116"
"ENSG00000229196",-0.856489654883335,-0.474760568583306,-2.07844223931825,0.0493083154135436,0.0902438406730178,-5.17180249251349,"ENSG00000229196"
"ENSG00000141664",-0.318885016410145,0.394418032054446,-2.07843182722571,0.0493093590001183,0.0902438406730178,-5.17182132958055,"ENSG00000141664"
"ENSG00000206503",-0.696865295549124,8.81068830038334,-2.07834567015466,0.0493179951379511,0.0902477823752044,-5.17197719844838,"ENSG00000206503"
"ENSG00000260027",-0.404327246174511,4.00742495189689,-2.07797611404698,0.0493550537514455,0.0903014354426449,-5.17264572197762,"ENSG00000260027"
"ENSG00000124145",0.295152440474177,6.08110378774477,2.07792394124014,0.0493602875821382,0.0903014354426449,-5.17274009563051,"ENSG00000124145"
"ENSG00000138459",-0.305478287172869,1.7373460383815,-2.07724313726701,0.0494286295154227,0.0904145815416784,-5.17397143261624,"ENSG00000138459"
"ENSG00000107679",0.299617870016091,0.183983560108391,2.07671946514454,0.0494812555423723,0.0904989542381643,-5.17491838747035,"ENSG00000107679"
"ENSG00000175221",-0.588671318511708,4.93358081217187,-2.07577299368216,0.0495764977595609,0.0906612375947204,-5.17662948003284,"ENSG00000175221"
"ENSG00000053918",0.582217701102445,4.50039345458371,2.07506322284302,0.0496480287561522,0.0907801229765105,-5.17791230401865,"ENSG00000053918"
"ENSG00000136908",0.580708297752231,4.24567442440844,2.07492978111942,0.0496614873820022,0.090792807266216,-5.1781534505024,"ENSG00000136908"
"ENSG00000164597",0.403224300449724,1.24748491329909,2.07477903827719,0.0496766948877236,0.0908086851663456,-5.17842584974051,"ENSG00000164597"
"ENSG00000263995",-0.952253088009584,-0.237773673949324,-2.07439571765099,0.0497153844973392,0.0908674783998892,-5.17911846745329,"ENSG00000263995"
"ENSG00000164494",-0.252147403862052,2.03399925943917,-2.07413086644594,0.0497421324164003,0.0909044325940044,-5.17959697356601,"ENSG00000164494"
"ENSG00000124532",0.301995428327893,1.97589521975479,2.07403360952162,0.0497519578453705,0.0909104550627705,-5.17977267707613,"ENSG00000124532"
"ENSG00000139597",-0.434189271708519,0.265046013391694,-2.07386906355391,0.0497685851394388,0.0909260118059125,-5.18006993169893,"ENSG00000139597"
"ENSG00000136444",-0.223817299748314,2.87959417840714,-2.07382010156747,0.049773533685739,0.0909260118059125,-5.18015837914284,"ENSG00000136444"
"ENSG00000143382",-0.627103078215596,0.784633180953915,-2.07329503364707,0.0498266295477014,0.0910110648862633,-5.18110679999648,"ENSG00000143382"
"ENSG00000095970",0.750956073280482,2.64880240959132,2.07315848020776,0.049840446394248,0.0910243597928272,-5.18135342743409,"ENSG00000095970"
"ENSG00000148655",-0.667557521200028,-0.450401209368126,-2.07297720867024,0.0498587932367253,0.0910459233265596,-5.18168080268926,"ENSG00000148655"
"ENSG00000154640",0.348836016901063,2.76887844018547,2.07278308430737,0.0498784476412256,0.0910698685981826,-5.1820313685947,"ENSG00000154640"
"ENSG00000173960",0.220241538852937,1.18325087243067,2.07265841904712,0.0498910732137726,0.0910776643226461,-5.18225648777024,"ENSG00000173960"
"ENSG00000165215",-0.883393225708832,9.24138150962013,-2.07261174099287,0.0498958013064805,0.0910776643226461,-5.18234077613771,"ENSG00000165215"
"ENSG00000237020",-1.46763908544394,-1.60327096765402,-2.07214746146568,0.0499428507377245,0.0911515951718145,-5.183179073717,"ENSG00000237020"
"ENSG00000154719",0.319169054871086,3.43162269891569,2.07171489652116,0.0499867219834873,0.091219706836297,-5.1839599934699,"ENSG00000154719"
"ENSG00000074527",-0.737730368873374,1.58421214066391,-2.07138135467482,0.0500205737359701,0.0912695186831162,-5.18456206913637,"ENSG00000074527"
"ENSG00000087095",-0.247764698545639,1.37810281192069,-2.07089066663505,0.0500704118244832,0.091348482953801,-5.18544768978691,"ENSG00000087095"
"ENSG00000129657",-0.354162844097485,1.97410364541807,-2.07013076857867,0.0501476806645143,0.0914774646503365,-5.18681891508918,"ENSG00000129657"
"ENSG00000135622",0.34274848670626,-0.218878278244178,2.06810462031247,0.0503542275727964,0.0918422057210102,-5.19047340482385,"ENSG00000135622"
"ENSG00000117016",-0.535714434530189,-0.120844508764512,-2.06763628766161,0.0504020778665951,0.0919174388339975,-5.19131777432077,"ENSG00000117016"
"ENSG00000169242",0.433470318966612,4.8019428300452,2.06738676119461,0.0504275889886747,0.0919519179961138,-5.19176759935212,"ENSG00000169242"
"ENSG00000153140",0.304541756508848,1.78238989789882,2.06654595884383,0.0505136361070179,0.0920967577110926,-5.19328305515347,"ENSG00000153140"
"ENSG00000235098",-0.565004844646236,0.402382784917736,-2.06643716754759,0.0505247793211619,0.0921050121394809,-5.19347910922266,"ENSG00000235098"
"ENSG00000112763",0.325014967222307,2.73543362937806,2.06590652481683,0.0505791632189341,0.0921920804312647,-5.19443528636553,"ENSG00000112763"
"ENSG00000096070",-0.550962741040499,2.51997363610443,-2.0652478099915,0.0506467456467003,0.0923031801143293,-5.19562200778643,"ENSG00000096070"
"ENSG00000272288",-0.67185082010113,2.01512628314561,-2.06372201794788,0.0508035981870765,0.0925769232932564,-5.19836984389555,"ENSG00000272288"
"ENSG00000158604",0.193876895291143,4.42444431350074,2.06357012676538,0.0508192364585038,0.0925933006118688,-5.19864331299047,"ENSG00000158604"
"ENSG00000187808",-0.445998610838377,1.37617927597329,-2.06238150442569,0.0509417622264767,0.0928043985497264,-5.20078286963862,"ENSG00000187808"
"ENSG00000053371",-0.463474102838189,5.45662114804128,-2.06205547098777,0.0509754165819551,0.0928535587667119,-5.20136959350453,"ENSG00000053371"
"ENSG00000149932",-0.741903709018768,5.67607207782423,-2.06195284463723,0.0509860141585079,0.0928607128616886,-5.20155426498683,"ENSG00000149932"
"ENSG00000167130",-0.346889830962728,3.64352121519211,-2.06129863434406,0.0510536166382163,0.0929716744064417,-5.20273134008553,"ENSG00000167130"
"ENSG00000130669",0.283249831798064,4.17922361415947,2.06117223119219,0.0510666876739558,0.0929833149093399,-5.20295873923442,"ENSG00000130669"
"ENSG00000275023",0.289220955415327,3.27129516844077,2.06095254423913,0.0510894120728482,0.0930125271188954,-5.2033539333061,"ENSG00000275023"
"ENSG00000253755",-1.12749231826688,2.30629230558696,-2.06078213917308,0.0511070449817702,0.0930324634200058,-5.20366045465442,"ENSG00000253755"
"ENSG00000182648",0.568016492367754,1.22983848888708,2.06062087848943,0.0511237366718092,0.0930506813890611,-5.20395051140076,"ENSG00000182648"
"ENSG00000168899",-0.737570999533764,5.23761711174634,-2.0601420954944,0.0511733230141041,0.0931287585623996,-5.20481159902433,"ENSG00000168899"
"ENSG00000099994",-0.44093336506346,0.175968243844274,-2.05935900773196,0.0512545180802973,0.0932643315532479,-5.20621968329076,"ENSG00000099994"
"ENSG00000164543",-0.244393428722838,1.84935093741563,-2.05920784382325,0.0512702048787585,0.0932728415842318,-5.20649145193467,"ENSG00000164543"
"ENSG00000107789",-0.222746199463944,2.33064711879828,-2.05918482291676,0.0512725942137715,0.0932728415842318,-5.20653283866952,"ENSG00000107789"
"ENSG00000132274",-0.456266062846567,1.81817687554211,-2.05903370052413,0.0512882816456892,0.0932891895833924,-5.20680451704802,"ENSG00000132274"
"ENSG00000132109",0.202538150276066,3.51005391846359,2.05894415589268,0.0512975789515673,0.093293911713092,-5.20696548838403,"ENSG00000132109"
"ENSG00000254470",-0.342261866840817,3.013069129199,-2.05854542033538,0.051338997447414,0.0933570431639104,-5.20768222391737,"ENSG00000254470"
"ENSG00000165832",0.430763001432847,1.28441949991127,2.0583535009678,0.0513589436455506,0.0933811170737046,-5.20802716934816,"ENSG00000165832"
"ENSG00000103266",0.380819428039589,4.17461704864741,2.05758809004934,0.051438561769074,0.0935095892579664,-5.20940265965746,"ENSG00000103266"
"ENSG00000105523",-0.339938763119717,5.71933495213094,-2.05754511044951,0.051443035779828,0.0935095892579664,-5.20947988630989,"ENSG00000105523"
"ENSG00000248487",-0.685817317914574,1.4552902299529,-2.05725000973836,0.0514737640168945,0.0935402929725396,-5.21001009985478,"ENSG00000248487"
"ENSG00000107242",-0.343031939317662,2.52420651855099,-2.05723361720358,0.0514754714188801,0.0935402929725396,-5.21003955114345,"ENSG00000107242"
"ENSG00000177465",-0.51057449159616,0.583701501018466,-2.05718933810251,0.0514800836629506,0.0935402929725396,-5.21011910342246,"ENSG00000177465"
"ENSG00000164715",-0.444312791835099,2.08741395269033,-2.05633341166621,0.0515693121067653,0.0936901948519362,-5.21165664047467,"ENSG00000164715"
"ENSG00000162572",-0.496567563477153,-0.412902163459629,-2.05609012639285,0.0515946992637499,0.0937240870498338,-5.2120935846583,"ENSG00000162572"
"ENSG00000067167",0.26103424636606,4.82925130364454,2.05538222743257,0.0516686330225138,0.0938461459803572,-5.21336478211099,"ENSG00000067167"
"ENSG00000255517",-0.681340053845235,-0.401106589350386,-2.05494599555397,0.0517142406806309,0.0939167308577803,-5.21414798959083,"ENSG00000255517"
"ENSG00000087245",0.635353875719647,5.59212346025326,2.05428577307709,0.0517833347516115,0.094018018548762,-5.21533313273861,"ENSG00000087245"
"ENSG00000173540",-0.282197388385171,2.39411237664182,-2.0542840034666,0.0517835200568817,0.094018018548762,-5.21533630895821,"ENSG00000173540"
"ENSG00000160180",-0.955812890429821,10.2485201700721,-2.05420178578558,0.0517921301579478,0.094021389497842,-5.21548387689742,"ENSG00000160180"
"ENSG00000117133",0.263998978804334,4.24715479488342,2.05381242953336,0.0518329221690233,0.0940831737206184,-5.21618265610759,"ENSG00000117133"
"ENSG00000116478",0.255006488383621,5.75844295601266,2.05368515367532,0.0518462628062676,0.0940951206868541,-5.21641105901981,"ENSG00000116478"
"ENSG00000163701",-0.622554321401876,4.6556370371868,-2.05313541427808,0.0519039199156216,0.0941874834548075,-5.21739748312803,"ENSG00000163701"
"ENSG00000099624",-1.0187472707793,6.694123457456,-2.05306691341171,0.051911108351948,0.0941882510720474,-5.21752038494894,"ENSG00000099624"
"ENSG00000205659",0.315889625341631,0.552475447800099,2.0529018869455,0.0519284297727869,0.0941980837648057,-5.21781645809391,"ENSG00000205659"
"ENSG00000103490",-0.927214521160844,4.86120214041455,-2.05288635946326,0.0519300598258069,0.0941980837648057,-5.21784431503591,"ENSG00000103490"
"ENSG00000187994",-0.313341528500989,0.848682708935236,-2.0527713317828,0.0519421366912919,0.0942034694916706,-5.21805067495415,"ENSG00000187994"
"ENSG00000109332",-0.196420656751321,4.1182413081264,-2.05272918893112,0.0519465619370461,0.0942034694916706,-5.21812627735216,"ENSG00000109332"
"ENSG00000131797",0.32690425217186,0.539345095476141,2.05262702958897,0.0519572906623255,0.0942106538943599,-5.21830954226824,"ENSG00000131797"
"ENSG00000144036",-0.394797181686198,-0.049555379216935,-2.05234324947725,0.0519871034966751,0.0942524358485103,-5.21881858631687,"ENSG00000144036"
"ENSG00000113360",0.211671994873859,2.05201704600125,2.05220985308226,0.0520011228798281,0.0942622202908232,-5.21905785585349,"ENSG00000113360"
"ENSG00000015133",-0.310055227268188,1.71012939595235,-2.05216305639958,0.0520060418082038,0.0942622202908232,-5.21914179129579,"ENSG00000015133"
"ENSG00000261188",0.346624259248149,-0.104631285509344,2.05191239370419,0.052032396728779,0.0942977124782689,-5.21959136257416,"ENSG00000261188"
"ENSG00000198466",-0.384248796963531,1.18887204638179,-2.05166168527953,0.0520587683849984,0.0943332257524337,-5.22004097840942,"ENSG00000198466"
"ENSG00000159714",0.48912909504675,2.80730106137023,2.05122058026683,0.0521051965532561,0.0943944547473514,-5.22083195699306,"ENSG00000159714"
"ENSG00000111775",-0.800382585627332,4.16103549411864,-2.05121182255335,0.0521061187137908,0.0943944547473514,-5.2208476599335,"ENSG00000111775"
"ENSG00000135318",-0.526145865881829,2.82836357570422,-2.05044005509136,0.0521874407163863,0.0945294756249713,-5.22223129112097,"ENSG00000135318"
"ENSG00000165475",-0.377616031754584,4.9090000055443,-2.05020138100165,0.0522126130009195,0.0945627680758165,-5.22265911611209,"ENSG00000165475"
"ENSG00000224848",0.661859525929996,-0.287553232236887,2.05013588119179,0.0522195229766773,0.0945629811239986,-5.22277651904102,"ENSG00000224848"
"ENSG00000054654",-0.604988821115163,1.17486619242785,-2.04947807574068,0.0522889641789371,0.0946764155675851,-5.22395543833001,"ENSG00000054654"
"ENSG00000274519",1.27684231614882,-0.860545055271032,2.04841973053535,0.052400861342733,0.0948666829146331,-5.22585166315743,"ENSG00000274519"
"ENSG00000132394",0.484024932810478,3.53525417537889,2.04835293311306,0.0524079308934132,0.0948671452214405,-5.2259713208881,"ENSG00000132394"
"ENSG00000111011",0.347670939800604,2.12880879003845,2.0477244583972,0.0524744876356611,0.0949752752032858,-5.22709701016963,"ENSG00000111011"
