Rank	Score	Type	ID	Name	Description
7806	-31.67	kd	CGS001-624	BDKRB2	Bradykinin receptors
7807	-31.68	oe	ccsbBroad304_01361	RAB27A	RAB, member RAS oncogene
7808	-31.69	cp	BRD-K60038276	irbesartan	Angiotensin receptor antagonist
7809	-31.76	kd	CGS001-57154	SMURF1	-
7810	-31.78	kd	CGS001-10247	HRSP12	-
7811	-31.84	kd	CGS001-4351	MPI	-
7812	-31.9	kd	CGS001-56848	SPHK2	Sphingosine kinase
7813	-31.9	oe	ccsbBroad304_03732	NPDC1	-
7814	-31.93	cc		FLT3 inhibitor	-
7815	-32.05	cp	BRD-A01826957	xanthinol	Vasodilator
7816	-32.08	cp	BRD-K17674993	diflorasone	Corticosteroid agonist
7817	-32.11	oe	ccsbBroad304_09881	RFX6	-
7818	-32.18	oe	ccsbBroad304_00378	CSNK1D	Casein kinase 1 (CK1) family
7819	-32.18	kd	CGS001-51222	ZNF219	Zinc fingers, C2H2-type
7820	-32.19	kd	CGS001-22827	PUF60	RNA binding motif (RRM) containing
7821	-32.23	cp	BRD-A22844106	tenoxicam	Cyclooxygenase inhibitor
7822	-32.24	cp	BRD-A37817666	picrotoxin	GABA receptor antagonist
7823	-32.27	kd	CGS001-286530	P2RY8	GPCR / Class A : Purinergic receptors, P2Y
7824	-32.32	kd	CGS001-79088	ZNF426	Zinc fingers, C2H2-type
7825	-32.34	kd	CGS001-2882	GPX7	-
7826	-32.36	cp	BRD-A28318179	aminomethyltransferase	Nitric oxide synthase inhibitor
7827	-32.42	kd	CGS001-83551	TAAR8	GPCR / Class A : Trace amine associated receptors
7828	-32.46	kd	CGS001-5451	POU2F1	Homeoboxes / POU class
7829	-32.49	kd	CGS001-4780	NFE2L2	basic leucine zipper proteins
7830	-32.64	kd	CGS001-5478	PPIA	Cis-trans-isomerases
7831	-32.65	cp	BRD-A98299281	velnacrine	cholinesterase inhibitor
7832	-32.76	oe	ccsbBroad304_01660	TFAP4	Basic helix-loop-helix proteins
7833	-32.84	cp	BRD-K27499107	carbacyclin	IP receptor activator
7834	-32.89	cp	BRD-K82823804	SA-792987	PKC inhibitor
7835	-32.97	kd	CGS001-54733	SLC35F2	SLC35 family of nucleotide sugar transporters
7836	-33.03	kd	CGS001-9441	MED26	-
7837	-33.17	kd	CGS001-4677	NARS	Aminoacyl tRNA synthetases / Class II
7838	-33.18	kd	CGS001-2335	FN1	Endogenous ligands
7839	-33.21	kd	CGS001-9123	SLC16A3	SLC16 family of monocarboxylate transporters
7840	-33.27	cp	BRD-K01648091	LE-300	Dopamine receptor antagonist
7841	-33.27	kd	CGS001-7775	ZNF232	Zinc fingers, C2H2-type
7842	-33.32	oe	ccsbBroad304_00606	GABPB1	Ankyrin repeat domain containing
7843	-33.36	kd	CGS001-10641	NPRL2	-
7844	-33.37	kd	CGS001-55120	FANCL	Fanconi anemia, complementation groups
7845	-33.37	kd	CGS001-79139	DERL1	-
7846	-33.39	kd	CGS001-6696	SPP1	Endogenous ligands
7847	-33.41	oe	ccsbBroad304_04544	RCCD1	-
7848	-33.43	kd	CGS001-4436	MSH2	-
7849	-33.6	kd	CGS001-10950	BTG3	-
7850	-33.62	kd	CGS001-29074	MRPL18	Mitochondrial ribosomal proteins / large subunits
7851	-33.66	kd	CGS001-3122	HLA-DRA	Immunoglobulin superfamily / C1-set domain containing
7852	-33.68	kd	CGS001-1616	DAXX	-
7853	-33.74	kd	CGS001-6208	RPS14	S ribosomal proteins
7854	-33.78	cp	BRD-K59753853	MDL-29951	Glutamate receptor antagonist
7855	-33.8	cp	BRD-A69917777	aminopentamide	Acetylcholine receptor antagonist
7856	-33.85	kd	CGS001-80237	ELL3	-
7857	-33.86	cp	BRD-A65282128	cefazolin	Bacterial cell wall synthesis inhibitor
7858	-33.87	kd	CGS001-2052	EPHX1	-
7859	-33.89	kd	CGS001-5287	PIK3C2B	Phosphatidylinositol-4-phosphate 3-kinase family
7860	-33.92	cp	BRD-K07762753	aminopurvalanol-a	Tyrosine kinase inhibitor
7861	-33.93	kd	CGS001-5021	OXTR	GPCR / Class A : Vasopressin and oxytocin receptors
7862	-33.95	oe	ccsbBroad304_00888	ITPK1	-
7863	-34.08	kd	CGS001-2781	GNAZ	-
7864	-34.18	cp	BRD-A63546914	RO-04-5595	Glutamate receptor antagonist
7865	-34.19	kd	CGS001-8227	AKAP17A	A-kinase anchor proteins
7866	-34.22	kd	CGS001-11343	MGLL	Endocannabinoid turnover
7867	-34.23	kd	CGS001-4801	NFYB	-
7868	-34.24	kd	CGS001-4609	MYC	Basic helix-loop-helix proteins
7869	-34.25	oe	ccsbBroad304_00949	LRPAP1	-
7870	-34.27	kd	CGS001-27125	AFF4	-
7871	-34.29	cp	BRD-A29731977	17-hydroxyprogesterone-caproate	progesterone receptor agonist
7872	-34.39	kd	CGS001-7052	TGM2	Transglutaminases
7873	-34.4	kd	CGS001-388677	NOTCH2NL	-
7874	-34.41	kd	CGS001-10092	ARPC5	Actin related protein 2/3 complex subunits
7875	-34.57	oe	ccsbBroad304_06911	MAPK12	MAPK:p38 subfamily
7876	-34.66	cp	BRD-A32349859	methyl-angolensate	Apoptosis inhibitor
7877	-34.66	kd	CGS001-81894	SLC25A28	Miscellaneous SLC25 mitochondrial transporters
7878	-34.71	kd	CGS001-29850	TRPM5	Transient Receptor Potential channels
7879	-34.73	cp	BRD-K68332390	ponalrestat	Aldose reductase inhibitor
7880	-34.75	kd	CGS001-29102	DROSHA	-
7881	-34.81	kd	CGS001-10421	CD2BP2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
7882	-34.84	cp	BRD-K64670467	JNJ-16259685	Glutamate receptor antagonist
7883	-34.91	oe	ccsbBroad304_00770	HOXA2	Homeoboxes / ANTP class : HOXL subclass
7884	-35	kd	CGS001-1956	EGFR	Type I RTKs: ErbB (epidermal growth factor) receptor family
7885	-35	kd	CGS001-10437	IFI30	-
7886	-35.03	kd	CGS001-51635	DHRS7	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
7887	-35.04	kd	CGS001-23039	XPO7	Exportins
7888	-35.12	kd	CGS001-5660	PSAP	Endogenous ligands
7889	-35.13	kd	CGS001-5104	SERPINA5	Serine (or cysteine) peptidase inhibitors
7890	-35.13	kd	CGS001-478	ATP1A3	ATPases / P-type
7891	-35.18	oe	ccsbBroad304_05049	GPBAR1	Bile acid receptor
7892	-35.27	cp	BRD-A95696820	acadesine	AMPK activator
7893	-35.32	kd	CGS001-9791	PTDSS1	-
7894	-35.34	kd	CGS001-5479	PPIB	-
7895	-35.37	oe	ccsbBroad304_09689	ZNF595	Zinc fingers, C2H2-type
7896	-35.43	cp	BRD-K10466330	AVA	Nucleophosmin inhibitor
7897	-35.43	kd	CGS001-9170	LPAR2	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
7898	-35.54	cp	BRD-K73838513	cinacalcet	Calcium channel activator
7899	-35.61	cp	BRD-K88677950	PD-198306	MAP kinase inhibitor
7900	-35.75	cp	BRD-K08589866	linsitinib	IGF-1 inhibitor
7901	-35.86	oe	ccsbBroad304_08313	ZNF581	Zinc fingers, C2H2-type
7902	-35.98	kd	CGS001-26039	SS18L1	-
7903	-35.98	kd	CGS001-4651	MYO10	Pleckstrin homology (PH) domain containing
7904	-35.99	cp	BRD-K81169441	cerivastatin	HMGCR inhibitor
7905	-36.18	kd	CGS001-2956	MSH6	-
7906	-36.2	cp	BRD-A26097136	bulleyaconitine-a	Non-opiod analgesic
7907	-36.25	cp	BRD-A43849199	karakoline	Phytotoxin
7908	-36.29	oe	ccsbBroad304_03479	YTHDF1	-
7909	-36.45	kd	CGS001-3767	KCNJ11	Inwardly rectifying potassium channels
7910	-36.51	kd	CGS001-302	ANXA2	Annexins
7911	-36.65	kd	CGS001-677	ZFP36L1	RING-type (C3HC4) zinc fingers
7912	-36.71	cp	BRD-A25143711	hydrocortisone	Glucocorticoid receptor agonist
7913	-36.77	kd	CGS001-5970	RELA	NFkappaB transcription factor family
7914	-36.85	kd	CGS001-4302	MLLT6	Zinc fingers, PHD-type
7915	-36.87	kd	CGS001-10112	KIF20A	Kinesins
7916	-36.91	cp	BRD-K76064317	tyrphostin-AG-1296	FLT3 inhibitor
7917	-36.96	oe	ccsbBroad304_05982	CDX2	Homeoboxes / ANTP class : HOXL subclass
7918	-37.04	kd	CGS001-116535	MRGPRF	GPCR / Class A : Orphans
7919	-37.11	cp	BRD-K90864987	cobalt(II)-chloride	HSP inducer
7920	-37.22	cp	BRD-K66206289	lobeline	Acetylcholine receptor antagonist
7921	-37.29	cp	BRD-K94441233	mevastatin	HMGCR inhibitor
7922	-37.49	cp	BRD-K41170226	deoxycholic-acid	G protein-coupled receptor agonist
7923	-37.56	cp	BRD-K41445866	alfaxalone	Chloride channel agonist
7924	-37.57	kd	CGS001-127396	ZNF684	Zinc fingers, C2H2-type
7925	-37.59	cp	BRD-A62434282	goserelin	Gonadotropin releasing factor hormone receptor agonist
7926	-37.62	kd	CGS001-415116	PIM3	PIM family
7927	-37.64	kd	CGS001-5501	PPP1CC	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
7928	-37.64	kd	CGS001-8649	LAMTOR3	-
7929	-37.72	oe	ccsbBroad304_06590	MMP7	Matrix metallopeptidase
7930	-37.73	cp	BRD-A84702196	penicillin	Bacterial cell wall synthesis inhibitor
7931	-37.76	cp	BRD-A16754160	ampicillin	Bacterial cell wall synthesis inhibitor
7932	-37.79	oe	ccsbBroad304_01523	SRSF4	RNA binding motif (RRM) containing
7933	-37.84	kd	CGS001-622	BDH1	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
7934	-37.91	oe	ccsbBroad304_07311	HDAC3	Histone deacetylases
7935	-37.97	kd	CGS001-10010	TANK	-
7936	-38.05	oe	ccsbBroad304_01259	PPP1CC	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
7937	-38.09	kd	CGS001-11136	SLC7A9	SLC7 family
7938	-38.11	cp	BRD-K70505054	ranitidine	Histamine receptor antagonist
7939	-38.12	kd	CGS001-2919	CXCL1	Endogenous ligands
7940	-38.13	oe	ccsbBroad304_02029	GGH	Gamma-glutamyl hydrolase
7941	-38.16	kd	CGS001-607	BCL9	-
7942	-38.16	oe	ccsbBroad304_07372	ZBED1	Pseudoautosomal regions / PAR1
